TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceLastTransaction,Target
10.15,Debit,Austin,ATM,59.0,Doctor,58.0,5.0,7155.04,-620.0,4
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,-328.0,7
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,-514.0,2
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,-593.0,3
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,-574.0,0
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,-592.0,3
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,-651.0,3
431.08,Debit,Albuquerque,Branch,,Retired,25.0,1.0,6760.22,-476.0,7
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,-385.0,1
200.19,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,-475.0,3
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,-588.0,3
345.86,,Omaha,ATM,51.0,Retired,145.0,1.0,1504.64,-350.0,7
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,-329.0,7
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.53,-670.0,5
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,-334.0,7
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,-341.0,0
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,-322.0,7
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,-573.0,1
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,-584.0,2
498.59,Debit,Philadelphia,Online,,Retired,138.0,1.0,2619.46,-378.0,7
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,-517.0,5
189.65,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,-406.0,5
255.32,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,-418.0,3
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,-626.0,2
237.74,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,-511.0,1
512.76,Debit,Fresno,ATM,52.0,Doctor,26.0,1.0,5121.36,-573.0,2
151.37,Debit,Baltimore,ATM,54.0,Engineer,53.0,1.0,8356.08,-581.0,2
85.01,Credit,Portland,ATM,25.0,Student,157.0,1.0,1299.4,-651.0,5
444.47,Debit,San Jose,Online,57.0,Retired,61.0,1.0,6062.94,-658.0,3
,Debit,Indianapolis,ATM,67.0,Retired,58.0,1.0,7588.67,-560.0,3
879.25,Credit,Memphis,Online,24.0,Student,137.0,,125.85,-363.0,6
55.98,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,-406.0,5
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.27,-630.0,0
1047.69,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.78,-385.0,6
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,-336.0,5
58.94,Debit,Miami,Online,30.0,Engineer,26.0,1.0,4575.98,,2
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,-672.0,2
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,-385.0,1
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.24,-405.0,5
68.68,Debit,Sacramento,,49.0,Engineer,141.0,1.0,4718.51,-413.0,7
1431.54,Debit,Portland,Online,20.0,Student,84.0,1.0,1171.98,-329.0,6
240.03,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,-616.0,2
168.34,Debit,Phoenix,ATM,64.0,Retired,240.0,1.0,7483.01,-496.0,0
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,-395.0,0
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,-614.0,2
243.85,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,-320.0,7
5.76,Debit,Houston,Branch,38.0,,164.0,1.0,5859.79,-434.0,0
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,-469.0,7
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.66,-559.0,5
23.14,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,-355.0,1
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,-672.0,2
21.21,Debit,Nashville,Online,55.0,Engineer,37.0,1.0,9575.42,-336.0,7
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,-452.0,7
142.1,Credit,San Francisco,Online,18.0,,109.0,1.0,1545.64,-515.0,5
1413.24,Debit,New York,ATM,58.0,Engineer,,1.0,7272.01,-364.0,6
114.15,Debit,Atlanta,ATM,19.0,Student,52.0,1.0,1612.4,-622.0,5
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,-325.0,7
590.68,Debit,Washington,Branch,27.0,Student,23.0,1.0,852.2,-406.0,5
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,-378.0,1
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,-616.0,2
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.61,-637.0,5
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02,-615.0,5
220.52,Debit,Seattle,ATM,57.0,Retired,152.0,1.0,1793.09,-516.0,3
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,-444.0,2
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,-342.0,7
30.48,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,-336.0,1
1152.58,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,-418.0,6
453.09,Debit,San Jose,Branch,48.0,Doctor,97.0,1.0,,-518.0,2
424.47,Debit,Oklahoma City,Online,22.0,Student,116.0,1.0,5491.55,-616.0,5
228.4,Debit,Omaha,ATM,67.0,Doctor,116.0,1.0,9598.43,-669.0,1
67.17,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,-490.0,1
284.89,Debit,Atlanta,Online,53.0,Doctor,115.0,1.0,9738.6,-322.0,1
118.69,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.34,-630.0,0
221.33,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.43,-383.0,0
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,-586.0,5
58.85,Credit,Milwaukee,Online,71.0,Retired,115.0,1.0,1789.8,-539.0,3
194.68,Debit,Memphis,Online,32.0,Doctor,165.0,1.0,14494.18,,1
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,-382.0,0
178.26,Debit,Oklahoma City,ATM,59.0,Retired,59.0,1.0,1137.13,-385.0,7
207.65,Debit,San Francisco,Online,34.0,Engineer,98.0,,5143.8,-420.0,7
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,-633.0,1
1169.59,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,-315.0,6
347.63,Credit,Chicago,Online,25.0,Student,272.0,1.0,1400.04,-327.0,0
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,-579.0,1
36.25,Debit,Tucson,Branch,52.0,Doctor,76.0,1.0,193.06,-343.0,7
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,-501.0,2
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,-399.0,7
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.45,-581.0,0
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,-483.0,3
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,3.0,3304.02,-515.0,4
20.06,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21,-565.0,5
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,-430.0,3
0.32,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,-458.0,2
14.28,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.51,-416.0,5
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,-542.0,2
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,-619.0,2
74.67,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,-539.0,0
65.01,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,-377.0,1
0.45,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,-467.0,2
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.0,1.0,8198.0,-640.0,2
340.13,Debit,Mesa,Branch,24.0,,32.0,3.0,1149.74,-637.0,4
15.81,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,4.0,8384.85,-613.0,4
222.66,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,-495.0,1
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,-606.0,2
241.21,Debit,Omaha,ATM,31.0,Engineer,108.0,1.0,1220.86,-406.0,5
171.16,Debit,New York,Online,51.0,Retired,42.0,1.0,6126.5,-403.0,7
1360.67,Debit,Raleigh,Branch,29.0,Engineer,118.0,1.0,2861.65,-565.0,6
37.65,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.78,-406.0,5
25.77,Debit,Memphis,Online,68.0,Retired,18.0,1.0,4331.54,-399.0,7
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,-483.0,1
308.85,Credit,Los Angeles,,20.0,Student,33.0,2.0,333.19,-341.0,5
1454.52,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.03,-409.0,6
806.97,Debit,Seattle,Online,25.0,Student,11.0,1.0,102.2,-608.0,5
364.81,Debit,Charlotte,Online,25.0,Student,53.0,1.0,1145.23,,5
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,-522.0,2
1021.38,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,-647.0,6
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96,-532.0,0
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,-574.0,3
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,-572.0,3
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.0,1.0,9238.08,-487.0,2
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,3.0,9404.63,-381.0,4
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,-609.0,1
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.24,-413.0,5
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,-404.0,7
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,-637.0,2
110.4,Credit,San Diego,ATM,56.0,Doctor,62.0,1.0,8639.36,-410.0,1
275.65,Credit,Atlanta,Branch,28.0,Engineer,14.0,1.0,4957.57,,2
336.01,Debit,Colorado Springs,Online,63.0,Doctor,121.0,4.0,,-361.0,4
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,-581.0,1
334.07,Debit,New York,Branch,59.0,Engineer,200.0,1.0,7306.79,-451.0,0
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,-425.0,5
1030.85,Debit,San Diego,ATM,25.0,Student,39.0,1.0,1941.8,-427.0,6
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.77,-472.0,7
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,-357.0,1
61.4,Debit,San Jose,Branch,41.0,Engineer,20.0,2.0,7892.87,-644.0,2
308.23,Debit,Las Vegas,ATM,60.0,Retired,23.0,1.0,4150.63,-567.0,3
111.41,Debit,Chicago,Branch,21.0,Student,181.0,1.0,1204.11,-313.0,5
675.49,Debit,Charlotte,ATM,61.0,Retired,159.0,1.0,1893.0,-600.0,3
29.72,Debit,San Antonio,ATM,26.0,Student,38.0,1.0,1059.62,,5
301.73,Debit,Tucson,Online,67.0,Doctor,163.0,1.0,990.74,,3
294.61,Debit,Omaha,Branch,60.0,Retired,74.0,1.0,7375.59,-403.0,7
106.43,Credit,Phoenix,ATM,52.0,Engineer,164.0,1.0,9403.12,-567.0,2
381.52,Debit,Seattle,Online,36.0,Doctor,79.0,1.0,5798.92,-350.0,7
1142.76,Credit,Houston,Online,25.0,Student,71.0,1.0,1498.93,-600.0,6
5.66,Debit,Fresno,Branch,40.0,Engineer,33.0,1.0,5434.64,-336.0,7
209.09,Debit,Virginia Beach,ATM,48.0,Doctor,203.0,1.0,9100.81,-363.0,1
521.81,Debit,Virginia Beach,ATM,47.0,Engineer,34.0,1.0,4750.96,-354.0,7
588.36,Debit,Charlotte,Online,33.0,Engineer,134.0,1.0,8434.99,-665.0,2
146.67,Debit,Albuquerque,Online,20.0,Student,273.0,1.0,1569.75,-370.0,0
176.52,Credit,San Diego,Online,73.0,Retired,94.0,5.0,7132.08,-601.0,4
57.34,Debit,Atlanta,Online,27.0,Student,81.0,1.0,1100.64,-378.0,5
294.77,Debit,Philadelphia,Online,77.0,Retired,101.0,1.0,2272.17,-391.0,3
881.32,,El Paso,Online,31.0,Engineer,59.0,1.0,2287.93,-431.0,6
162.59,Debit,Indianapolis,Branch,64.0,Retired,19.0,1.0,7104.83,-621.0,3
56.15,Debit,Nashville,Branch,31.0,Doctor,77.0,1.0,13265.92,-312.0,1
524.55,Debit,El Paso,ATM,39.0,Doctor,175.0,1.0,8292.75,-412.0,1
535.4,Debit,San Diego,Branch,23.0,Student,110.0,1.0,651.84,-542.0,5
56.84,Debit,Raleigh,ATM,45.0,Engineer,185.0,1.0,7977.78,-448.0,0
135.94,Debit,Houston,Branch,71.0,Retired,258.0,1.0,4710.21,-656.0,3
47.1,Credit,Washington,Branch,42.0,Doctor,178.0,1.0,6308.07,-490.0,0
124.05,Credit,Albuquerque,Branch,61.0,Doctor,220.0,1.0,7009.54,-376.0,0
802.89,Debit,Chicago,ATM,19.0,Student,175.0,1.0,1973.63,-434.0,6
193.16,Debit,Charlotte,ATM,64.0,Retired,109.0,1.0,2304.56,-578.0,3
541.52,Credit,Indianapolis,Branch,48.0,Engineer,161.0,1.0,6087.24,-495.0,2
20.17,Debit,San Antonio,ATM,77.0,Retired,86.0,1.0,3869.37,-672.0,3
35.98,Credit,Nashville,Branch,40.0,Doctor,133.0,1.0,11147.34,-445.0,1
273.24,Debit,Fresno,Branch,51.0,Retired,173.0,1.0,2202.21,-328.0,7
663.45,Debit,Albuquerque,ATM,67.0,Retired,147.0,1.0,5897.29,-328.0,7
343.86,Debit,Charlotte,Branch,57.0,Engineer,70.0,1.0,3278.65,-630.0,2
69.38,Debit,Detroit,Branch,69.0,Doctor,280.0,2.0,12072.11,-663.0,1
75.43,Debit,Fresno,ATM,77.0,Retired,266.0,1.0,1441.86,-448.0,0
414.64,,Mesa,Branch,32.0,Doctor,74.0,1.0,7253.22,-581.0,2
86.79,Debit,Fort Worth,Branch,33.0,Doctor,166.0,1.0,8795.37,-651.0,2
1105.88,Debit,Omaha,ATM,34.0,Engineer,36.0,1.0,2636.32,-609.0,6
14.1,Debit,Louisville,Branch,45.0,Engineer,73.0,1.0,6949.21,-315.0,7
63.33,Credit,Louisville,Branch,23.0,Student,124.0,1.0,792.33,-314.0,5
606.27,Debit,Louisville,Branch,29.0,Doctor,42.0,1.0,9668.78,-501.0,1
4.47,Debit,Baltimore,Branch,27.0,Student,132.0,1.0,1381.75,-448.0,5
289.01,Debit,Miami,Online,66.0,Retired,96.0,1.0,4226.26,-434.0,3
338.69,Debit,Virginia Beach,Branch,18.0,Student,169.0,1.0,1137.89,-378.0,5
97.73,Debit,Sacramento,Branch,69.0,Doctor,156.0,1.0,7885.21,-525.0,1
1021.16,Debit,Albuquerque,ATM,20.0,Student,,1.0,9427.06,-385.0,6
27.61,Credit,Fort Worth,ATM,54.0,Retired,26.0,1.0,3679.64,-605.0,3
284.17,Debit,Memphis,ATM,51.0,Retired,189.0,1.0,3479.56,-530.0,3
76.21,Debit,Los Angeles,Branch,22.0,Student,69.0,1.0,664.93,-664.0,5
,Credit,Denver,Branch,69.0,Doctor,292.0,1.0,624.09,-350.0,0
584.51,Debit,Denver,ATM,74.0,Retired,76.0,1.0,3254.56,-437.0,3
432.18,Debit,Las Vegas,Branch,18.0,Student,162.0,1.0,678.83,-535.0,5
134.55,Debit,San Jose,Online,59.0,Doctor,165.0,1.0,14852.42,-392.0,1
61.66,Debit,Sacramento,ATM,26.0,Student,86.0,1.0,5705.4,-633.0,2
12.35,Debit,Fresno,Branch,25.0,Student,22.0,1.0,1846.85,-637.0,5
213.25,Debit,San Francisco,Branch,25.0,Student,63.0,1.0,677.79,-620.0,5
34.93,Debit,Columbus,Branch,31.0,Engineer,72.0,1.0,2810.37,-385.0,7
959.48,Debit,Miami,Branch,67.0,Doctor,,1.0,10631.43,-664.0,6
335.68,Debit,Tucson,Online,24.0,Student,142.0,1.0,1188.95,-364.0,5
423.96,Debit,San Diego,ATM,43.0,Doctor,75.0,1.0,8374.38,-644.0,2
361.38,Credit,Milwaukee,Online,72.0,Retired,71.0,3.0,4972.92,-613.0,4
220.82,Debit,Louisville,Branch,42.0,Engineer,31.0,1.0,4298.13,-311.0,7
717.36,Credit,,Online,22.0,Student,138.0,1.0,514.88,-672.0,5
406.12,Debit,Houston,ATM,42.0,Doctor,106.0,1.0,10501.53,-459.0,1
427.83,Debit,Phoenix,ATM,47.0,Engineer,29.0,1.0,3293.06,-544.0,2
416.62,Credit,Baltimore,Online,26.0,Student,67.0,1.0,9700.9,-609.0,2
21.9,Debit,Phoenix,ATM,28.0,Student,30.0,1.0,1052.27,-574.0,5
717.74,Credit,Sacramento,Online,42.0,Engineer,,1.0,8375.16,-332.0,6
393.68,Debit,San Diego,ATM,55.0,Doctor,141.0,1.0,10135.88,-413.0,1
281.91,Debit,Denver,Branch,25.0,Student,269.0,1.0,225.53,-662.0,0
239.85,Debit,Tucson,ATM,70.0,Retired,50.0,1.0,1477.63,-648.0,3
237.84,Debit,Nashville,Branch,26.0,Student,16.0,1.0,8932.39,-409.0,7
459.29,Credit,Kansas City,Online,64.0,Retired,109.0,1.0,1006.12,-648.0,3
196.49,Debit,Oklahoma City,Branch,41.0,Engineer,65.0,1.0,7516.56,-318.0,7
21.23,Debit,Virginia Beach,ATM,23.0,Student,103.0,4.0,319.18,-420.0,4
95.23,Debit,Denver,Online,20.0,Student,60.0,3.0,966.88,-385.0,4
344.87,Debit,Houston,Branch,58.0,Retired,25.0,1.0,7447.44,-434.0,7
129.62,Credit,San Jose,ATM,23.0,Student,124.0,1.0,620.28,-487.0,5
16.53,Debit,Houston,ATM,21.0,Student,220.0,1.0,707.95,-469.0,0
277.02,Credit,Denver,ATM,46.0,Doctor,227.0,1.0,8586.38,-357.0,0
13.02,Debit,Charlotte,Branch,51.0,Doctor,42.0,1.0,6076.45,-509.0,2
199.02,Debit,Memphis,ATM,22.0,Student,185.0,1.0,793.63,-644.0,5
684.5,Debit,Fort Worth,Branch,29.0,Doctor,76.0,1.0,6258.63,-462.0,6
1173.74,Credit,Virginia Beach,Online,61.0,Doctor,61.0,1.0,10456.24,-406.0,6
45.92,Debit,Nashville,ATM,26.0,Student,23.0,1.0,544.56,-504.0,5
761.73,Debit,Columbus,ATM,19.0,Student,27.0,1.0,151.28,-420.0,5
331.38,Debit,Miami,ATM,42.0,Engineer,122.0,1.0,844.55,-524.0,2
602.8,Debit,Baltimore,Branch,60.0,Retired,173.0,1.0,7417.69,-595.0,3
64.12,Credit,Indianapolis,Branch,57.0,Doctor,222.0,1.0,1029.09,-452.0,0
57.38,Debit,Kansas City,Online,28.0,Student,86.0,1.0,899.52,-630.0,5
94.64,Credit,New York,ATM,28.0,Student,144.0,1.0,586.76,-539.0,5
155.56,Credit,Austin,Branch,19.0,Student,64.0,1.0,129.79,-560.0,5
301.39,Credit,Denver,Online,47.0,Doctor,104.0,1.0,10548.58,-489.0,1
136.31,Debit,Nashville,Online,74.0,Retired,65.0,1.0,4384.95,-371.0,7
4.39,Debit,Philadelphia,ATM,26.0,Student,63.0,1.0,1429.61,-511.0,5
429.25,Debit,Seattle,Online,29.0,Engineer,107.0,1.0,5019.68,-511.0,2
138.54,Credit,Austin,Branch,60.0,Engineer,93.0,1.0,8274.77,-671.0,2
33.03,Debit,Washington,Branch,21.0,Student,28.0,1.0,935.88,-452.0,5
76.39,Debit,Sacramento,Online,30.0,Doctor,80.0,1.0,11584.32,-616.0,1
25.32,Debit,Oklahoma City,ATM,19.0,Student,25.0,1.0,1642.34,-608.0,5
330.91,Debit,Kansas City,ATM,36.0,Engineer,28.0,1.0,6481.35,-609.0,2
153.55,Debit,Denver,Online,37.0,Doctor,16.0,1.0,5619.91,-362.0,7
217.61,Debit,Omaha,Online,27.0,Student,120.0,1.0,1661.1,-615.0,5
131.69,Credit,Denver,Branch,53.0,Engineer,59.0,1.0,2958.43,-385.0,7
953.17,Debit,Raleigh,Online,60.0,Retired,84.0,1.0,3506.11,-389.0,6
68.49,Debit,Nashville,Online,67.0,Retired,49.0,1.0,6683.31,-376.0,7
1493.0,Debit,Colorado Springs,ATM,69.0,Retired,151.0,1.0,1619.16,-516.0,6
470.62,Debit,Tucson,Branch,57.0,Doctor,127.0,1.0,12470.62,-616.0,1
385.35,Debit,Miami,Branch,38.0,Doctor,269.0,1.0,5184.13,-398.0,0
74.72,Debit,Phoenix,Online,26.0,Student,132.0,1.0,165.75,-468.0,5
352.03,Credit,Phoenix,Online,27.0,Student,219.0,1.0,4846.68,,0
275.87,Debit,Seattle,ATM,25.0,Student,112.0,1.0,1697.58,-434.0,5
90.94,Credit,Colorado Springs,ATM,63.0,Retired,56.0,1.0,3896.08,-346.0,7
206.25,Debit,Baltimore,ATM,74.0,Retired,56.0,1.0,3651.07,-398.0,7
116.76,Debit,Philadelphia,ATM,51.0,Engineer,212.0,1.0,4480.43,-658.0,2
91.5,Debit,Omaha,ATM,47.0,Doctor,77.0,1.0,667.66,-588.0,2
489.31,Debit,Louisville,Branch,43.0,Engineer,36.0,1.0,5595.22,-581.0,2
1664.33,Debit,San Antonio,Branch,18.0,Student,65.0,1.0,1588.31,-406.0,6
414.49,Credit,Phoenix,Online,58.0,Doctor,108.0,1.0,12709.58,-630.0,1
315.13,Debit,Omaha,Branch,30.0,Engineer,143.0,1.0,6570.94,-335.0,7
28.38,Debit,Tucson,Branch,45.0,Doctor,260.0,1.0,8892.62,-398.0,0
456.05,Debit,Detroit,Branch,68.0,Doctor,20.0,1.0,11729.51,-598.0,1
277.22,Debit,Kansas City,Branch,35.0,Doctor,41.0,1.0,12104.51,-445.0,1
54.84,Debit,Kansas City,Online,52.0,Retired,124.0,1.0,3495.51,-546.0,3
29.92,Credit,Denver,Online,68.0,Doctor,63.0,1.0,7855.01,-308.0,7
133.06,Debit,Las Vegas,Online,35.0,Engineer,143.0,1.0,8843.44,-640.0,2
332.06,Debit,Seattle,ATM,29.0,Doctor,221.0,,11826.52,-502.0,1
14.34,Credit,Memphis,Online,67.0,Retired,24.0,1.0,7932.51,-384.0,7
468.32,Debit,Fresno,Online,69.0,Retired,152.0,1.0,4710.04,-515.0,3
582.17,Debit,Tucson,Branch,57.0,Engineer,135.0,1.0,,-333.0,7
245.62,Debit,San Antonio,Branch,23.0,Student,127.0,1.0,1879.82,-325.0,5
981.9,Credit,Baltimore,Online,43.0,Doctor,112.0,1.0,9018.33,-342.0,6
83.6,Debit,San Jose,ATM,47.0,Doctor,192.0,1.0,13899.24,-311.0,1
331.22,Credit,Oklahoma City,Branch,61.0,Doctor,161.0,1.0,12613.25,-529.0,1
57.49,Credit,Detroit,Online,24.0,Student,177.0,1.0,765.15,-354.0,5
85.58,Debit,Fort Worth,ATM,55.0,Engineer,60.0,1.0,,-347.0,7
157.56,Debit,Indianapolis,Branch,43.0,Doctor,159.0,1.0,7541.16,-573.0,2
230.3,Debit,Colorado Springs,Online,46.0,Engineer,24.0,1.0,8356.88,-619.0,2
305.92,Debit,El Paso,ATM,72.0,Retired,88.0,1.0,1445.47,-334.0,7
942.7,Debit,Boston,Online,35.0,Engineer,29.0,1.0,5141.32,-364.0,6
116.33,Debit,Fresno,Branch,27.0,Student,144.0,1.0,1696.15,-626.0,5
537.71,Credit,Mesa,Online,19.0,Student,175.0,1.0,1806.08,-580.0,5
538.17,Credit,Washington,Branch,27.0,Engineer,252.0,1.0,5908.04,-405.0,0
219.44,Debit,Washington,Online,42.0,Engineer,23.0,1.0,4207.27,-473.0,2
61.62,Debit,Miami,Online,57.0,Doctor,19.0,1.0,8365.37,-392.0,7
58.77,Debit,Memphis,Online,27.0,Engineer,191.0,1.0,7261.7,-480.0,0
538.13,Debit,,ATM,62.0,Retired,165.0,1.0,5008.59,-424.0,3
177.05,Debit,Philadelphia,Branch,24.0,Student,235.0,1.0,4287.82,-433.0,0
403.01,Debit,Washington,Online,63.0,Doctor,286.0,3.0,10513.52,-427.0,4
719.76,Debit,San Francisco,Branch,19.0,Student,190.0,1.0,690.52,-585.0,5
163.22,Debit,Miami,Online,26.0,Student,217.0,1.0,1788.27,-578.0,0
242.85,Debit,,Online,42.0,Engineer,93.0,1.0,4672.8,-378.0,7
291.22,Credit,Baltimore,Online,41.0,Engineer,100.0,1.0,3677.63,-367.0,7
56.52,Debit,Omaha,ATM,42.0,Engineer,152.0,1.0,6911.2,-336.0,7
195.8,Debit,Raleigh,Online,39.0,Doctor,186.0,1.0,12027.68,-615.0,1
66.76,Credit,Austin,Branch,36.0,Doctor,44.0,1.0,184.72,-560.0,5
190.9,Debit,,Online,28.0,Student,40.0,1.0,101.25,-392.0,5
106.99,Debit,Omaha,Branch,38.0,Engineer,152.0,1.0,5771.4,-346.0,7
655.81,Debit,Omaha,ATM,55.0,Retired,164.0,2.0,4539.99,-549.0,3
107.1,Credit,Philadelphia,Online,25.0,Student,175.0,1.0,193.8,-507.0,5
79.92,Debit,Miami,ATM,44.0,Engineer,274.0,2.0,9138.76,-637.0,0
430.83,Debit,Los Angeles,Branch,18.0,Student,292.0,1.0,941.49,-448.0,0
235.34,Debit,Washington,Branch,26.0,Student,68.0,1.0,566.83,-385.0,5
86.35,Credit,Indianapolis,Branch,52.0,Retired,24.0,1.0,1550.48,-427.0,7
337.99,Debit,Colorado Springs,ATM,70.0,Doctor,115.0,1.0,9038.63,-613.0,1
577.13,Credit,San Jose,Branch,40.0,Engineer,66.0,1.0,6640.51,-404.0,7
213.33,Debit,Omaha,ATM,52.0,Retired,161.0,1.0,5400.44,-434.0,7
54.52,Debit,Indianapolis,Branch,32.0,Doctor,164.0,1.0,6980.98,-613.0,2
100.13,Debit,Denver,Branch,,Doctor,168.0,1.0,5209.16,-329.0,7
883.92,Credit,Tucson,Online,53.0,Retired,129.0,1.0,2342.64,-367.0,6
69.8,Credit,New York,Branch,27.0,Student,138.0,1.0,136.77,-552.0,5
768.94,Debit,Indianapolis,Branch,64.0,Retired,53.0,1.0,6860.18,-390.0,6
179.62,Debit,Tucson,Online,24.0,Student,119.0,1.0,409.26,-355.0,5
425.91,Debit,Jacksonville,ATM,23.0,Student,47.0,1.0,383.58,-591.0,5
